"Actual","Predicted"
2,2.42857142857143
3,6.8125
10,7.74
8,2.42857142857143
4,2.42857142857143
5,2.42857142857143
5,2.42857142857143
5,3.40540540540541
8,7.74
4,2.42857142857143
4,2.42857142857143
8,8.4
3,4.27272727272727
7,7.74
3,2.42857142857143
1,4.27272727272727
2,2.42857142857143
3,3.40540540540541
1,2.42857142857143
5,7.74
3,2.42857142857143
3,3.40540540540541
5,7.86666666666667
9,7.74
1,2.42857142857143
3,3.40540540540541
1,2.42857142857143
2,3.40540540540541
10,4.9375
6,2.42857142857143
2,2.42857142857143
4,2.42857142857143
5,6.8125
1,3.40540540540541
6,2.42857142857143
5,3.40540540540541
1,2.42857142857143
4,2.42857142857143
1,2.42857142857143
7,7.74
1,2.42857142857143
5,2.42857142857143
5,4.9375
3,2.42857142857143
2,2.42857142857143
3,2.42857142857143
7,7.74
5,7.86666666666667
1,2.42857142857143
5,2.42857142857143
6,7.86666666666667
4,2.42857142857143
5,2.42857142857143
2,2.42857142857143
5,3.40540540540541
5,3.40540540540541
10,6.8125
4,4.9375
1,2.42857142857143
3,3.40540540540541
4,6.8125
5,2.42857142857143
1,3.40540540540541
8,6.8125
6,3.40540540540541
4,4.27272727272727
5,7.74
3,2.42857142857143
8,8.4
1,2.42857142857143
4,2.42857142857143
4,2.42857142857143
10,4.9375
8,7.74
5,2.42857142857143
8,7.86666666666667
10,7.86666666666667
6,7.74
8,7.74
4,3.40540540540541
1,2.42857142857143
2,2.42857142857143
1,2.42857142857143
3,4.27272727272727
3,2.42857142857143
3,2.42857142857143
1,2.42857142857143
10,7.74
4,2.42857142857143
5,7.74
9,7.86666666666667
6,3.40540540540541
5,2.42857142857143
2,7.74
8,4.9375
7,7.74
5,3.40540540540541
1,3.40540540540541
10,4.9375
3,2.42857142857143
3,3.40540540540541
1,4.27272727272727
5,7.74
5,4.27272727272727
3,4.27272727272727
10,7.74
5,2.42857142857143
5,2.42857142857143
1,2.42857142857143
1,3.40540540540541
1,4.9375
3,2.42857142857143
3,3.40540540540541
5,2.42857142857143
7,7.74
1,3.40540540540541
2,2.42857142857143
8,4.5
3,2.42857142857143
5,7.74
2,2.42857142857143
10,7.74
5,2.42857142857143
3,2.42857142857143
8,3.40540540540541
1,2.42857142857143
3,7.74
4,4.27272727272727
8,7.86666666666667
2,2.42857142857143
1,2.42857142857143
5,7.74
5,3.40540540540541
3,2.42857142857143
8,7.74
1,3.40540540540541
1,3.40540540540541
3,2.42857142857143
1,2.42857142857143
1,2.42857142857143
10,7.74
3,7.74
10,7.86666666666667
10,7.86666666666667
3,2.42857142857143
9,4.9375
1,2.42857142857143
1,2.42857142857143
1,2.42857142857143
5,3.40540540540541
1,2.42857142857143
6,7.74
6,2.42857142857143
1,2.42857142857143
4,2.42857142857143
4,3.40540540540541
5,2.42857142857143
7,7.74
8,7.86666666666667
1,2.42857142857143
3,2.42857142857143
7,7.74
5,8.4
1,2.42857142857143
6,7.74
1,2.42857142857143
1,4.27272727272727
1,2.42857142857143
7,7.74
5,4.27272727272727
1,2.42857142857143
8,4.9375
10,7.74
5,4.27272727272727
5,4.27272727272727
5,7.74
9,7.74
8,7.74
4,2.42857142857143
2,2.42857142857143
4,3.40540540540541
5,2.42857142857143
1,3.40540540540541
5,3.40540540540541
3,3.40540540540541
4,7.74
5,4.27272727272727
3,8.4
1,2.42857142857143
2,2.42857142857143
3,2.42857142857143
6,3.40540540540541
1,2.42857142857143
3,2.42857142857143
3,2.42857142857143
10,7.74
3,2.42857142857143
3,4.27272727272727
3,2.42857142857143
8,7.74
7,4.5
10,7.74
3,6.8125
1,3.40540540540541
8,8.4
1,2.42857142857143
1,2.42857142857143
1,2.42857142857143
8,6.8125
10,7.86666666666667
6,2.42857142857143
1,2.42857142857143
2,2.42857142857143
8,7.86666666666667
8,6.8125
2,2.42857142857143
5,3.40540540540541
4,2.42857142857143
2,3.40540540540541
8,7.86666666666667
4,4.27272727272727
10,7.74
1,2.42857142857143
4,3.40540540540541
5,3.40540540540541
4,2.42857142857143
3,2.42857142857143
3,2.42857142857143
10,6.8125
5,2.42857142857143
3,2.42857142857143
9,4.9375
5,2.42857142857143
3,3.40540540540541
9,7.74
2,2.42857142857143
8,6.8125
5,2.42857142857143
5,3.40540540540541
6,3.40540540540541
5,7.74
4,3.40540540540541
4,2.42857142857143
5,3.40540540540541
1,2.42857142857143
10,7.74
4,3.40540540540541
3,2.42857142857143
4,2.42857142857143
1,3.40540540540541
10,7.74
9,7.86666666666667
2,2.42857142857143
10,4.9375
8,4.9375
10,4.9375
1,2.42857142857143
3,4.27272727272727
1,3.40540540540541
10,4.9375
10,6.8125
8,7.74
1,2.42857142857143
4,2.42857142857143
6,7.74
6,7.74
10,7.74
2,2.42857142857143
2,2.42857142857143
1,2.42857142857143
3,2.42857142857143
5,2.42857142857143
1,4.27272727272727
2,2.42857142857143
6,7.74
8,6.8125
10,7.74
3,3.40540540540541
1,2.42857142857143
1,2.42857142857143
10,7.74
4,2.42857142857143
4,2.42857142857143
3,4.9375
4,2.42857142857143
5,2.42857142857143
10,7.74
5,4.27272727272727
3,6.8125
5,3.40540540540541
3,2.42857142857143
5,4.9375
3,2.42857142857143
4,2.42857142857143
4,6.8125
8,4.27272727272727
5,2.42857142857143
4,2.42857142857143
5,7.86666666666667
5,4.27272727272727
10,7.74
10,7.74
5,2.42857142857143
3,2.42857142857143
2,2.42857142857143
6,8.4
4,2.42857142857143
9,4.5
8,6.8125
4,2.42857142857143
5,2.42857142857143
5,7.74
5,2.42857142857143
4,3.40540540540541
7,4.27272727272727
2,3.40540540540541
4,2.42857142857143
3,4.9375
4,2.42857142857143
2,6.8125
10,7.86666666666667
9,7.74
1,2.42857142857143
10,6.8125
6,4.27272727272727
5,2.42857142857143
7,4.5
2,2.42857142857143
2,2.42857142857143
2,2.42857142857143
1,2.42857142857143
1,2.42857142857143
10,4.5
10,7.86666666666667
3,2.42857142857143
1,3.40540540540541
10,7.74
1,4.9375
10,8.4
6,4.5
3,2.42857142857143
4,4.9375
5,4.27272727272727
8,4.27272727272727
5,2.42857142857143
5,7.74
5,4.9375
10,4.5
6,8.4
3,2.42857142857143
