"Actual","Predicted"
5,2.66130709097909
5,3.13925691883808
5,3.39217996536578
1,3.77403475459317
2,2.66130709097909
10,6.64216091018022
10,6.83153094460329
6,2.5518725193272
1,2.48615040442342
8,6.66824848484849
5,2.48615040442342
4,3.20953749764479
4,3.22455930541057
5,2.82138909854201
2,2.78362066938961
2,2.6902945855431
8,4.04415141718467
5,6.77937460038865
5,3.59463064017525
5,6.74265555454677
4,2.48763759153054
5,3.07010695163671
6,1.92739294032759
1,2.6902945855431
7,6.38284935064935
9,7.47944278753919
1,2.66130709097909
4,3.08170269202877
5,3.22884068499844
9,8.20747142857143
10,5.87512497881503
2,2.66130709097909
5,8.62955814354794
4,2.48615040442342
1,2.83931107648176
1,2.66130709097909
1,2.66130709097909
5,8.20227922077922
10,6.93526185757591
1,2.66130709097909
6,6.00315001756407
1,2.48615040442342
3,6.62139387721319
1,2.6902945855431
5,2.9988303804981
2,2.66130709097909
4,5.11786178713455
4,2.66130709097909
3,2.86570390292238
8,7.56727316108721
10,7.85651298701299
5,4.05347570377064
1,3.11897475359964
3,7.14858935600341
9,7.08213109243698
1,3.45715715250068
3,2.48615040442342
5,8.72453846275835
5,6.10865303030303
3,2.9988303804981
5,6.25779615419552
1,1.77729475273154
1,2.48615040442342
3,3.19428766942626
4,4.21152111571087
8,6.89492681181924
2,2.66130709097909
8,7.04978493819898
8,7.99322424242424
1,3.25782189486059
6,2.48615040442342
10,7.87876528217809
5,2.48615040442342
4,1.92078233450147
10,6.34182635157488
1,2.48615040442342
3,7.1224852229384
3,3.72782956770103
5,2.6902945855431
1,1.92739294032759
1,2.6902945855431
1,2.89225740524713
3,5.60498920634921
4,2.6902945855431
3,4.42168242461961
6,4.16777723125008
8,7.80329706747854
5,7.68661406117687
7,6.91438810541311
3,2.83844798164438
5,2.48615040442342
5,4.96934474461862
10,6.7546724310777
2,7.58476854295933
5,3.2431809972527
1,2.88545748697654
10,7.54118673640079
1,3.76184986087947
1,3.63482335938868
2,2.48615040442342
8,7.26116477860545
1,1.77729475273154
5,2.48615040442342
1,2.8626832865188
8,7.15473678852731
1,1.77729475273154
2,2.48615040442342
5,2.66130709097909
10,5.89003725255131
1,1.92078233450147
3,2.66130709097909
10,8.21922532093921
5,7.27189381189234
4,3.51953626629039
6,6.14499147123408
3,1.92739294032759
3,1.92078233450147
10,7.37609913176255
10,6.10155905940789
4,6.95648688625093
1,2.86007603220838
1,1.92739294032759
9,7.6796675651608
10,6.74368512949039
10,6.45001831852358
4,2.66130709097909
5,6.46317723629376
1,2.66130709097909
5,2.48615040442342
4,2.66130709097909
10,7.16823867400566
1,3.18390645769991
1,2.6902945855431
5,2.66130709097909
5,2.6902945855431
8,5.92730340458393
1,2.94821596096758
2,2.86007603220838
4,2.85872302016518
1,2.6902945855431
3,2.6902945855431
5,2.6902945855431
4,3.12246088790279
2,5.65182923834329
6,7.69895114161925
3,3.65302538382403
8,6.10484491356844
5,2.79503140776135
2,3.66014263784702
7,6.91397497298024
5,3.79135200121904
2,2.48615040442342
5,8.05712408623939
5,2.15532750440143
9,5.9881958041958
10,6.60836863791585
1,2.79066477212821
2,2.66130709097909
8,6.25585557627551
5,3.58583320822771
1,3.45406618325117
8,6.49022172287026
10,6.0995956497097
4,3.3848422447457
1,1.92078233450147
9,8.72565768161558
5,3.56379353225148
7,6.75058534798535
10,6.69599864293723
4,2.75803409614118
1,2.6902945855431
5,7.5469283503424
5,2.85872302016518
4,5.91908737484737
1,2.66130709097909
1,6.5896274447665
1,2.66130709097909
2,1.77729475273154
3,2.6902945855431
10,6.8340922922923
4,2.6902945855431
10,6.26170962348961
1,2.6902945855431
4,2.48615040442342
1,2.6902945855431
4,1.92078233450147
3,2.6902945855431
2,2.66130709097909
4,2.48615040442342
7,6.19883133624539
4,2.48615040442342
2,2.56668138878191
2,3.4882409220134
4,2.48615040442342
5,3.13925691883808
9,7.6119163463987
5,6.75551043350342
4,2.83931107648176
6,6.01378737484738
5,2.66130709097909
4,2.66130709097909
2,3.82222323419658
3,2.86007603220838
10,6.78413102467955
1,2.6902945855431
5,6.09311750209103
3,2.6902945855431
4,2.85872302016518
8,6.52360716042121
4,2.66130709097909
1,1.92078233450147
3,7.1224852229384
1,3.25278031475827
4,2.6902945855431
1,2.66130709097909
1,2.88458831803917
5,7.4401392468533
3,3.26065436391598
3,2.6902945855431
4,3.07010695163671
6,5.72696780768989
10,6.35974692174545
4,3.00138902736288
10,5.47045689077379
4,2.48615040442342
10,6.54084385964912
10,6.94665694860695
2,2.56668138878191
1,3.07010695163671
1,2.48615040442342
3,2.6902945855431
6,5.6515435655664
3,2.6902945855431
3,3.39217996536578
5,2.83931107648176
10,6.61741655822244
3,2.48615040442342
4,2.61382650728143
5,7.71334877531383
5,3.2431809972527
1,2.6902945855431
10,6.277378998779
10,6.46609523809524
10,6.66851502053496
3,2.75479614943647
4,2.82138909854201
1,2.66130709097909
9,7.84490454545455
5,1.77729475273154
7,7.64131793761793
1,2.48615040442342
3,2.6902945855431
5,6.11399249466229
4,2.48615040442342
1,2.9988303804981
2,2.48615040442342
5,6.26255254870255
3,2.56668138878191
2,2.6902945855431
7,6.1408913710363
5,2.66130709097909
8,7.54396482315255
1,2.48615040442342
4,2.61382650728143
8,7.22077366821954
3,6.34242620804026
3,1.92078233450147
6,6.58808743330736
1,2.66130709097909
8,7.05849979351911
1,3.8801801796897
1,3.08305938681178
3,1.92078233450147
1,2.48615040442342
1,2.66130709097909
5,6.95309773281179
2,2.48615040442342
3,6.56124469306064
2,2.66130709097909
8,7.37964111809492
1,1.77729475273154
4,3.07010695163671
2,3.63579300688115
6,3.39217996536578
8,8.11618050929456
3,2.66130709097909
5,7.41283464277703
4,6.63982974597406
2,3.77260980821535
3,2.66130709097909
8,7.83483481548466
10,6.29335599817601
5,3.2124773913376
10,5.54374149553054
4,5.34353514657801
6,7.04162546396371
5,6.82218143059548
10,8.88294210301551
4,2.81555109089524
7,6.32558213714166
2,1.92739294032759
1,2.66130709097909
3,2.6902945855431
5,7.49574082223509
6,2.48615040442342
8,3.07263772810958
3,3.47653791572002
4,2.86570390292238
5,7.4499956598445
3,2.6902945855431
1,3.20475696220746
1,2.66130709097909
2,3.13925691883808
3,2.6902945855431
2,2.86570390292238
6,7.41459624060151
10,8.32037179334927
4,3.08170269202877
1,2.76981760017096
4,2.9988303804981
1,2.48615040442342
1,2.48615040442342
4,2.6902945855431
3,2.6902945855431
2,2.6902945855431
7,7.72994422438428
4,4.66407634303819
1,2.66130709097909
10,7.06074007748349
5,5.90161286582692
5,2.6902945855431
8,6.07137359307359
8,4.99460614654307
8,6.32661084656085
5,6.78899682261087
1,2.48615040442342
5,2.9988303804981
1,3.33783158857271
1,2.86007603220838
7,6.68094183924626
4,3.50147813043309
5,4.61047002093955
6,2.48615040442342
3,2.41719047750338
4,2.48615040442342
1,3.81380351156945
3,3.20475696220746
5,3.59831475972582
5,4.29581994738546
10,5.98452608181528
