"Actual","Predicted"
10,7.23076923076923
9,7.23076923076923
1,2.7914691943128
10,7.23076923076923
3,7.23076923076923
1,2.7914691943128
1,2.7914691943128
7,7.23076923076923
3,2.7914691943128
9,7.23076923076923
1,2.7914691943128
8,7.23076923076923
2,2.7914691943128
1,2.7914691943128
4,7.23076923076923
3,7.23076923076923
1,2.7914691943128
1,2.7914691943128
7,7.23076923076923
2,2.7914691943128
5,2.7914691943128
1,2.7914691943128
3,7.23076923076923
10,7.23076923076923
1,7.23076923076923
3,2.7914691943128
8,7.23076923076923
5,2.7914691943128
9,7.23076923076923
3,4.23809523809524
4,2.7914691943128
7,7.23076923076923
8,7.23076923076923
8,7.23076923076923
5,7.23076923076923
1,2.7914691943128
2,2.7914691943128
2,2.7914691943128
3,7.23076923076923
5,7.23076923076923
4,2.7914691943128
1,2.7914691943128
6,7.23076923076923
7,7.23076923076923
3,2.7914691943128
5,4.23809523809524
10,7.23076923076923
10,7.23076923076923
3,2.7914691943128
10,7.23076923076923
10,7.23076923076923
4,2.7914691943128
5,2.7914691943128
8,4.23809523809524
8,7.23076923076923
10,7.23076923076923
2,2.7914691943128
5,7.23076923076923
1,2.7914691943128
5,2.7914691943128
5,2.7914691943128
1,2.7914691943128
2,2.7914691943128
3,7.23076923076923
5,4.23809523809524
5,4.23809523809524
7,7.23076923076923
5,2.7914691943128
1,2.7914691943128
8,7.23076923076923
10,7.23076923076923
4,2.7914691943128
4,2.7914691943128
4,2.7914691943128
10,7.23076923076923
3,2.7914691943128
1,2.7914691943128
5,2.7914691943128
1,2.7914691943128
5,7.23076923076923
2,2.7914691943128
5,2.7914691943128
8,7.23076923076923
5,2.7914691943128
4,7.23076923076923
2,2.7914691943128
10,7.23076923076923
1,2.7914691943128
2,4.23809523809524
4,2.7914691943128
7,7.23076923076923
5,2.7914691943128
1,2.7914691943128
10,7.23076923076923
3,2.7914691943128
1,2.7914691943128
5,7.23076923076923
5,2.7914691943128
5,2.7914691943128
1,2.7914691943128
3,2.7914691943128
1,2.7914691943128
5,7.23076923076923
1,2.7914691943128
6,2.7914691943128
1,2.7914691943128
1,2.7914691943128
1,2.7914691943128
2,2.7914691943128
5,7.23076923076923
4,7.23076923076923
1,2.7914691943128
3,2.7914691943128
2,2.7914691943128
5,2.7914691943128
1,2.7914691943128
8,7.23076923076923
8,7.23076923076923
10,7.23076923076923
2,2.7914691943128
10,7.23076923076923
4,2.7914691943128
3,2.7914691943128
1,2.7914691943128
4,2.7914691943128
5,4.23809523809524
1,2.7914691943128
1,2.7914691943128
3,2.7914691943128
2,2.7914691943128
6,7.23076923076923
5,7.23076923076923
1,2.7914691943128
1,2.7914691943128
5,2.7914691943128
5,2.7914691943128
3,2.7914691943128
8,7.23076923076923
3,2.7914691943128
5,2.7914691943128
8,4.23809523809524
8,7.23076923076923
4,2.7914691943128
3,2.7914691943128
3,2.7914691943128
5,4.23809523809524
9,7.23076923076923
7,7.23076923076923
1,2.7914691943128
5,2.7914691943128
10,7.23076923076923
1,2.7914691943128
8,7.23076923076923
5,2.7914691943128
4,7.23076923076923
5,2.7914691943128
3,2.7914691943128
5,2.7914691943128
8,7.23076923076923
2,2.7914691943128
4,7.23076923076923
3,4.23809523809524
3,2.7914691943128
4,2.7914691943128
3,2.7914691943128
5,2.7914691943128
5,7.23076923076923
4,2.7914691943128
2,2.7914691943128
6,2.7914691943128
3,2.7914691943128
3,2.7914691943128
10,7.23076923076923
10,7.23076923076923
1,2.7914691943128
5,2.7914691943128
10,7.23076923076923
4,2.7914691943128
3,2.7914691943128
4,2.7914691943128
2,2.7914691943128
2,2.7914691943128
5,7.23076923076923
1,2.7914691943128
10,7.23076923076923
6,7.23076923076923
5,7.23076923076923
5,2.7914691943128
10,7.23076923076923
7,7.23076923076923
3,2.7914691943128
1,2.7914691943128
5,2.7914691943128
1,4.23809523809524
3,2.7914691943128
2,2.7914691943128
3,2.7914691943128
3,2.7914691943128
2,4.23809523809524
1,2.7914691943128
4,7.23076923076923
1,2.7914691943128
4,7.23076923076923
2,2.7914691943128
10,7.23076923076923
6,4.23809523809524
1,2.7914691943128
4,4.23809523809524
2,4.23809523809524
3,2.7914691943128
1,4.23809523809524
1,2.7914691943128
3,2.7914691943128
3,2.7914691943128
1,2.7914691943128
10,7.23076923076923
1,2.7914691943128
5,2.7914691943128
5,7.23076923076923
8,7.23076923076923
3,2.7914691943128
1,2.7914691943128
6,2.7914691943128
7,7.23076923076923
5,2.7914691943128
2,2.7914691943128
6,4.23809523809524
10,7.23076923076923
9,7.23076923076923
5,2.7914691943128
1,2.7914691943128
1,2.7914691943128
10,7.23076923076923
8,7.23076923076923
4,7.23076923076923
5,2.7914691943128
1,2.7914691943128
7,2.7914691943128
10,7.23076923076923
10,7.23076923076923
10,7.23076923076923
5,7.23076923076923
8,7.23076923076923
5,7.23076923076923
3,7.23076923076923
3,2.7914691943128
7,7.23076923076923
1,2.7914691943128
10,7.23076923076923
3,7.23076923076923
4,2.7914691943128
1,2.7914691943128
8,7.23076923076923
2,7.23076923076923
5,2.7914691943128
1,2.7914691943128
5,4.23809523809524
10,7.23076923076923
4,2.7914691943128
2,2.7914691943128
4,2.7914691943128
9,7.23076923076923
4,2.7914691943128
5,7.23076923076923
5,4.23809523809524
5,2.7914691943128
1,2.7914691943128
5,7.23076923076923
7,7.23076923076923
2,2.7914691943128
4,2.7914691943128
5,7.23076923076923
9,7.23076923076923
5,2.7914691943128
3,2.7914691943128
5,7.23076923076923
1,2.7914691943128
5,2.7914691943128
1,2.7914691943128
1,2.7914691943128
5,2.7914691943128
5,2.7914691943128
1,2.7914691943128
5,2.7914691943128
2,2.7914691943128
1,2.7914691943128
8,7.23076923076923
6,4.23809523809524
9,7.23076923076923
6,2.7914691943128
10,7.23076923076923
10,7.23076923076923
6,2.7914691943128
7,7.23076923076923
3,2.7914691943128
3,2.7914691943128
10,7.23076923076923
3,2.7914691943128
6,2.7914691943128
1,2.7914691943128
9,7.23076923076923
5,2.7914691943128
4,7.23076923076923
4,2.7914691943128
8,7.23076923076923
2,2.7914691943128
1,2.7914691943128
8,7.23076923076923
4,2.7914691943128
5,7.23076923076923
3,2.7914691943128
6,7.23076923076923
5,7.23076923076923
4,2.7914691943128
5,7.23076923076923
1,2.7914691943128
3,2.7914691943128
1,2.7914691943128
3,2.7914691943128
1,2.7914691943128
5,2.7914691943128
1,2.7914691943128
1,2.7914691943128
5,2.7914691943128
1,2.7914691943128
8,7.23076923076923
8,7.23076923076923
2,2.7914691943128
1,2.7914691943128
2,7.23076923076923
5,7.23076923076923
6,7.23076923076923
6,2.7914691943128
4,2.7914691943128
3,2.7914691943128
5,2.7914691943128
5,2.7914691943128
1,2.7914691943128
4,2.7914691943128
10,7.23076923076923
5,2.7914691943128
1,2.7914691943128
5,7.23076923076923
10,7.23076923076923
1,2.7914691943128
3,2.7914691943128
1,2.7914691943128
4,2.7914691943128
4,2.7914691943128
10,7.23076923076923
