"Actual","Predicted"
4,2.88703941961622
3,2.88703941961622
5,6.77336469403772
7,6.21994063449626
1,2.89265995207024
1,3.00603580659461
1,2.92729403532298
4,2.92729403532298
1,2.89432335084078
5,7.09568241704469
4,2.89432335084078
10,7.88009068112279
3,2.92514388598542
6,2.9704274548649
3,2.92514388598542
1,2.92514388598542
1,2.88703941961622
8,3.67057794057617
10,7.37806090300758
8,7.89230706523251
8,6.82537642119772
3,2.88703941961622
10,7.4816529442474
4,2.84678480390945
1,3.17923133854853
1,2.78875770231201
8,6.95026548045915
2,7.43416575270088
5,2.85240533636347
5,3.04629042230138
5,2.96539850169218
5,3.16528680927977
2,2.92729403532298
10,8.07360970594794
1,2.88703941961622
4,6.56987644347157
1,2.84678480390945
5,3.21919016461465
1,2.99141279848953
3,2.89432335084078
3,6.31941937779966
6,2.85681172369874
5,3.00603580659461
1,2.85240533636347
3,2.84678480390945
3,2.69815971152524
4,7.16646380397793
2,3.15292125211053
3,2.88703941961622
4,7.4825045068321
1,2.96539850169218
7,6.8638379849988
1,3.14381471508811
6,2.96539850169218
5,6.2761472207045
3,2.84678480390945
3,2.85455548570104
3,2.83392925594628
6,6.98494905580059
4,2.84678480390945
1,3.17923133854853
1,2.88488927027865
4,7.25290353115514
3,2.93533419308997
4,2.84678480390945
3,2.92729403532298
10,6.77525857793865
1,2.78875770231201
4,3.01998033586337
6,3.29822772552693
10,8.2459320939248
4,3.00603580659461
3,2.93457796654755
1,2.93533419308997
5,2.84678480390945
4,2.88703941961622
5,2.96578119088784
10,8.09181266657989
2,2.88703941961622
1,2.88703941961622
4,2.84678480390945
5,3.14283918666529
5,1.95100752645488
1,2.62245830436939
2,3.0788624687097
10,7.68504769616985
5,2.88703941961622
1,2.88703941961622
4,2.79367464023951
7,6.86612724267587
4,3.31461699579886
3,2.92729403532298
8,8.06050382879216
10,5.75712439106899
1,2.62773923948494
1,2.88703941961622
8,7.22362528015465
4,2.84678480390945
3,2.88703941961622
5,6.27749721638973
5,2.74056447656957
5,3.78815780270927
5,8.51891107700526
5,2.88703941961622
3,3.43125129166961
4,2.92729403532298
1,2.92514388598542
4,3.00603580659461
4,2.89432335084078
10,7.08877801344491
8,6.64340909762956
1,2.92729403532298
10,7.44694190768066
4,3.40518184921631
8,7.06723496857646
4,2.738414327232
3,2.69192253981885
6,8.08751236790476
1,3.125032193573
5,3.06023495157014
5,6.60878087487879
8,7.00573419563475
5,2.71878594128
1,2.77751663740396
3,3.05289587468963
1,2.96539850169218
3,2.84893495324702
5,2.89432335084078
1,3.2177184941134
1,2.88918956895378
3,2.92729403532298
5,6.45387550317886
1,3.20045979904186
5,3.125032193573
3,2.92729403532298
3,2.92514388598542
5,2.97972572015661
1,2.92729403532298
2,3.0316674141963
3,2.84678480390945
4,2.84678480390945
1,2.88703941961622
1,2.92729403532298
10,7.73215172775225
7,6.99583799795682
5,2.92729403532298
4,2.92729403532298
5,2.92729403532298
1,2.92729403532298
6,7.19831691639263
1,2.84678480390945
4,7.23757405908289
4,2.92729403532298
6,6.62574367539681
4,6.17621997806987
1,2.88703941961622
2,2.92729403532298
4,2.79367464023951
4,3.06023495157014
10,8.06362649259133
8,7.60617517885678
4,2.88703941961622
10,8.37333803220343
5,4.14427228217995
7,6.74041377621792
4,3.48021838341068
5,3.31315763871738
10,7.35768281327587
1,2.84678480390945
1,2.79367464023951
3,3.23405381670443
8,3.36356387403914
3,2.92729403532298
1,3.1631366599422
10,7.24523642984364
1,3.04753040969719
3,2.84678480390945
2,2.92729403532298
9,8.32364749064839
8,7.00242177769538
9,7.22236790661752
4,2.92729403532298
4,2.92729403532298
6,7.35197247807383
1,2.84678480390945
3,2.92729403532298
1,2.92514388598542
1,2.92729403532298
1,2.92729403532298
5,2.96578119088784
3,2.94509163690386
8,6.9935176595893
3,7.30486509630625
5,7.1323591570671
4,2.85968926758804
5,7.50384000172519
1,2.84678480390945
4,7.45931685792758
3,2.95292564292467
5,2.79523475066019
2,3.10366416075271
6,2.84678480390945
2,3.1550714014481
10,6.13810634316653
3,2.92729403532298
1,2.92729403532298
10,7.07936064910392
4,2.88703941961622
5,3.61893203617714
1,2.88488927027865
4,7.72111938263887
4,2.83392925594628
3,2.96578119088784
10,7.36009682869723
5,8.09152726188993
1,2.84678480390945
5,7.42803144767922
5,2.8950795773832
2,2.75557017387031
7,7.08659882618394
9,8.23836529692811
5,7.93952722047303
1,2.92729403532298
2,2.84678480390945
10,7.78115344610702
1,2.88703941961622
1,3.16528680927977
1,2.92729403532298
4,2.88703941961622
10,5.80565980852745
5,8.71913339773559
10,6.80433053852173
1,2.88488927027865
5,3.06655656491063
5,2.92729403532298
1,2.92729403532298
5,6.79215728907053
1,2.92729403532298
10,7.75528556577821
1,2.92514388598542
9,7.95203070469196
10,6.52066296901125
8,7.77132117649539
6,4.75357049194886
5,6.84571799344179
5,3.27406778842649
1,2.92729403532298
10,7.13462731386864
2,2.92729403532298
10,5.9841760246049
4,2.85802586881749
2,2.84893495324702
3,2.84678480390945
5,6.91374292686454
1,2.84678480390945
8,7.60458159044784
4,2.88703941961622
3,2.88703941961622
2,2.88703941961622
6,7.2773586742781
3,3.28428319625816
6,3.08477757786624
5,7.78876158720203
10,6.17352644786406
7,6.60762820651711
1,2.7818169360791
5,2.84678480390945
9,7.37980163460423
4,3.44573650422321
1,3.25797310982016
2,2.92729403532298
6,3.901363287598
1,2.67129631006408
2,2.88703941961622
1,2.92729403532298
5,2.79367464023951
8,8.19687688969059
3,2.92729403532298
5,2.83177910660871
3,2.88703941961622
1,3.13897672284177
3,2.88703941961622
9,8.23836529692811
9,6.28604266808405
1,2.84678480390945
