"Actual","Predicted"
6,2.69035532994924
1,2.69035532994924
1,2.69035532994924
5,7.46031746031746
4,2.69035532994924
10,7.46031746031746
5,2.69035532994924
2,2.69035532994924
10,7.46031746031746
4,2.69035532994924
4,2.69035532994924
10,7.46031746031746
3,4.10714285714286
10,4.52
1,2.69035532994924
3,2.69035532994924
4,2.69035532994924
5,4.52
5,2.69035532994924
10,4.52
1,4.10714285714286
1,2.69035532994924
10,7.46031746031746
3,2.69035532994924
9,4.52
7,7.85714285714286
1,2.69035532994924
5,4.10714285714286
5,2.69035532994924
5,2.69035532994924
2,7.22727272727273
3,4.10714285714286
4,2.69035532994924
1,2.69035532994924
5,2.69035532994924
1,2.69035532994924
3,2.69035532994924
4,2.69035532994924
1,2.69035532994924
3,2.69035532994924
2,2.69035532994924
1,2.69035532994924
2,2.69035532994924
10,7.46031746031746
6,4.52
2,2.69035532994924
1,2.69035532994924
5,2.69035532994924
8,7.46031746031746
3,7.46031746031746
8,7.22727272727273
6,2.69035532994924
10,7.46031746031746
4,7.46031746031746
3,2.69035532994924
2,2.69035532994924
10,7.22727272727273
2,2.69035532994924
6,7.46031746031746
3,4.10714285714286
1,2.69035532994924
3,2.69035532994924
7,7.85714285714286
9,7.46031746031746
1,2.69035532994924
2,2.69035532994924
3,2.69035532994924
5,2.69035532994924
1,2.69035532994924
1,2.69035532994924
7,7.46031746031746
4,2.69035532994924
1,2.69035532994924
4,2.69035532994924
10,4.52
3,2.69035532994924
3,2.69035532994924
3,7.85714285714286
9,7.22727272727273
1,2.69035532994924
3,2.69035532994924
1,2.69035532994924
2,2.69035532994924
5,2.69035532994924
1,2.69035532994924
3,2.69035532994924
8,7.85714285714286
5,2.69035532994924
5,2.69035532994924
1,2.69035532994924
10,7.46031746031746
6,4.10714285714286
4,2.69035532994924
4,2.69035532994924
5,4.52
1,2.69035532994924
8,4.52
5,2.69035532994924
3,2.69035532994924
8,4.52
5,2.69035532994924
5,2.69035532994924
4,2.69035532994924
1,2.69035532994924
1,2.69035532994924
1,2.69035532994924
2,2.69035532994924
3,2.69035532994924
10,4.52
7,7.46031746031746
5,2.69035532994924
4,2.69035532994924
3,7.46031746031746
4,2.69035532994924
1,2.69035532994924
2,2.69035532994924
9,7.46031746031746
8,7.46031746031746
1,2.69035532994924
10,7.46031746031746
10,4.52
5,2.69035532994924
2,2.69035532994924
4,2.69035532994924
10,7.85714285714286
4,2.69035532994924
8,7.46031746031746
1,2.69035532994924
3,2.69035532994924
4,2.69035532994924
4,7.46031746031746
4,2.69035532994924
8,7.46031746031746
5,2.69035532994924
3,4.52
3,2.69035532994924
5,2.69035532994924
1,2.69035532994924
8,7.46031746031746
1,2.69035532994924
3,4.10714285714286
5,4.10714285714286
1,2.69035532994924
10,7.46031746031746
1,2.69035532994924
10,7.46031746031746
8,7.46031746031746
4,2.69035532994924
5,2.69035532994924
1,2.69035532994924
2,2.69035532994924
5,7.85714285714286
4,4.10714285714286
7,7.46031746031746
1,2.69035532994924
4,2.69035532994924
10,7.46031746031746
5,2.69035532994924
10,4.52
8,4.52
9,7.46031746031746
6,7.46031746031746
5,2.69035532994924
4,2.69035532994924
5,2.69035532994924
3,4.10714285714286
1,2.69035532994924
5,2.69035532994924
5,7.46031746031746
4,7.46031746031746
10,7.46031746031746
2,2.69035532994924
8,7.46031746031746
3,2.69035532994924
3,2.69035532994924
1,2.69035532994924
1,2.69035532994924
8,2.69035532994924
4,2.69035532994924
5,7.22727272727273
9,7.46031746031746
1,2.69035532994924
7,7.46031746031746
5,2.69035532994924
8,4.10714285714286
4,2.69035532994924
1,2.69035532994924
3,2.69035532994924
3,4.10714285714286
4,2.69035532994924
6,4.10714285714286
5,7.46031746031746
3,2.69035532994924
10,7.85714285714286
5,2.69035532994924
1,2.69035532994924
5,2.69035532994924
5,7.22727272727273
7,4.52
5,2.69035532994924
1,2.69035532994924
2,2.69035532994924
1,2.69035532994924
10,7.22727272727273
5,7.46031746031746
5,2.69035532994924
3,2.69035532994924
6,2.69035532994924
5,2.69035532994924
7,4.52
5,2.69035532994924
3,2.69035532994924
1,2.69035532994924
2,7.46031746031746
8,4.10714285714286
1,2.69035532994924
10,7.22727272727273
4,2.69035532994924
5,2.69035532994924
8,2.69035532994924
4,2.69035532994924
3,2.69035532994924
3,2.69035532994924
2,2.69035532994924
3,2.69035532994924
5,2.69035532994924
8,7.22727272727273
1,2.69035532994924
4,2.69035532994924
10,7.85714285714286
4,2.69035532994924
10,7.85714285714286
4,2.69035532994924
10,7.46031746031746
5,2.69035532994924
8,4.52
8,7.22727272727273
10,7.85714285714286
1,2.69035532994924
5,7.46031746031746
8,7.46031746031746
5,2.69035532994924
8,7.46031746031746
1,2.69035532994924
5,7.46031746031746
10,7.46031746031746
1,2.69035532994924
4,2.69035532994924
1,2.69035532994924
3,2.69035532994924
5,2.69035532994924
1,2.69035532994924
1,2.69035532994924
4,7.46031746031746
1,2.69035532994924
4,4.52
6,2.69035532994924
7,4.52
1,2.69035532994924
4,4.10714285714286
10,7.46031746031746
5,2.69035532994924
9,7.22727272727273
2,2.69035532994924
4,2.69035532994924
5,7.46031746031746
1,2.69035532994924
1,2.69035532994924
2,2.69035532994924
7,7.85714285714286
10,7.46031746031746
6,2.69035532994924
3,2.69035532994924
10,7.46031746031746
1,2.69035532994924
1,2.69035532994924
1,2.69035532994924
3,2.69035532994924
5,2.69035532994924
5,7.85714285714286
4,2.69035532994924
4,7.46031746031746
8,7.46031746031746
5,2.69035532994924
8,7.46031746031746
3,2.69035532994924
10,4.52
1,2.69035532994924
3,2.69035532994924
2,2.69035532994924
1,2.69035532994924
4,7.46031746031746
3,7.46031746031746
3,2.69035532994924
4,2.69035532994924
3,2.69035532994924
1,2.69035532994924
1,2.69035532994924
10,7.46031746031746
10,7.46031746031746
4,2.69035532994924
1,2.69035532994924
5,2.69035532994924
5,2.69035532994924
5,7.85714285714286
5,7.22727272727273
2,2.69035532994924
2,2.69035532994924
6,4.52
5,2.69035532994924
3,2.69035532994924
6,2.69035532994924
5,2.69035532994924
10,7.46031746031746
3,2.69035532994924
9,7.46031746031746
1,2.69035532994924
1,2.69035532994924
5,2.69035532994924
3,2.69035532994924
4,4.10714285714286
3,2.69035532994924
10,7.46031746031746
5,4.10714285714286
1,2.69035532994924
2,2.69035532994924
8,7.46031746031746
1,2.69035532994924
1,2.69035532994924
6,4.52
1,2.69035532994924
3,2.69035532994924
3,2.69035532994924
3,2.69035532994924
2,2.69035532994924
10,7.85714285714286
5,4.10714285714286
10,4.52
5,2.69035532994924
1,2.69035532994924
1,2.69035532994924
10,7.46031746031746
5,2.69035532994924
2,2.69035532994924
7,4.52
3,7.85714285714286
8,7.46031746031746
3,2.69035532994924
10,7.22727272727273
5,7.22727272727273
